fips,state,year,month,population,unemployment,date,code,minwage,fedminwage,cpi,change,gdp
42,pennsylvania,1986,12,9268000.0,6.3,1986-12-01,PA,7.91,7.91,109.6,-0.1400000000000005,
44,rhode island,1986,12,758000.0,4.1,1986-12-01,RI,6.84,7.91,109.6,-0.1299999999999999,
45,south carolina,1986,12,2472000.0,6.1,1986-12-01,SC,0.0,7.91,109.6,0.0,
46,south dakota,1986,12,513000.0,4.4,1986-12-01,SD,5.43,7.91,109.6,-0.1000000000000005,
47,tennessee,1986,12,3651000.0,7.6,1986-12-01,TN,0.0,7.91,109.6,0.0,
48,texas,1986,12,11987000.0,9.2,1986-12-01,TX,3.3,7.91,109.6,-0.0700000000000002,
49,utah,1986,12,1082000.0,6.6,1986-12-01,UT,5.9,7.91,109.6,-0.1099999999999994,
50,vermont,1986,12,410000.0,4.3,1986-12-01,VT,7.91,7.91,109.6,-0.1400000000000005,
51,virginia,1986,12,4343000.0,4.8,1986-12-01,VA,6.25,7.91,109.6,-0.1200000000000001,
53,washington,1986,12,3361000.0,8.1,1986-12-01,WA,5.43,7.91,109.6,-0.1000000000000005,
54,west virginia,1986,12,1453000.0,11.6,1986-12-01,WV,6.49,7.91,109.6,-0.1200000000000001,
55,wisconsin,1986,12,3602000.0,6.4,1986-12-01,WI,7.67,7.91,109.6,-0.1399999999999996,
56,wyoming,1986,12,355000.0,9.1,1986-12-01,WY,3.78,7.91,109.6,-0.0700000000000002,
1,alabama,1987,1,3021000.0,9.2,1987-01-01,AL,0.0,7.63,113.6,0.0,
2,alaska,1987,1,348000.0,10.9,1987-01-01,AK,8.77,7.63,113.6,-0.3200000000000003,
4,arizona,1987,1,2473000.0,7.3,1987-01-01,AZ,0.0,7.63,113.6,0.0,
5,arkansas,1987,1,1771000.0,8.5,1987-01-01,AR,6.15,7.63,113.6,-0.2199999999999997,
6,california,1987,1,20311000.0,6.4,1987-01-01,CA,7.63,7.63,113.6,-0.2800000000000002,
37,los angeles county,1987,1,6316200.0,6.5,1987-01-01,,,,,,
8,colorado,1987,1,2429000.0,8.4,1987-01-01,CO,4.33,7.63,113.6,-0.1500000000000003,
9,connecticut,1987,1,2498000.0,3.5,1987-01-01,CT,7.67,7.63,113.6,-0.2800000000000002,
10,delaware,1987,1,486000.0,3.2,1987-01-01,DE,4.55,7.63,113.6,-0.1699999999999999,
11,district of columbia,1987,1,477000.0,7.2,1987-01-01,DC,5.69,7.63,113.6,-0.2099999999999999,
12,florida,1987,1,9308000.0,5.7,1987-01-01,FL,0.0,7.63,113.6,0.0,
13,georgia,1987,1,4506000.0,5.7,1987-01-01,GA,2.85,7.63,113.6,-0.1,
15,hawaii,1987,1,754000.0,4.0,1987-01-01,HI,7.06,7.63,113.6,-0.2600000000000007,
16,idaho,1987,1,710000.0,8.3,1987-01-01,ID,5.24,7.63,113.6,-0.1899999999999995,
17,illinois,1987,1,8714000.0,7.8,1987-01-01,IL,5.24,7.63,113.6,-0.1899999999999995,
18,indiana,1987,1,4141000.0,6.6,1987-01-01,IN,4.55,7.63,113.6,-0.1699999999999999,
19,iowa,1987,1,2138000.0,6.0,1987-01-01,IA,0.0,7.63,113.6,0.0,
20,kansas,1987,1,1825000.0,5.1,1987-01-01,KS,3.64,7.63,113.6,-0.1399999999999996,
21,kentucky,1987,1,2768000.0,9.1,1987-01-01,KY,4.9,7.63,113.6,-0.1699999999999999,
22,louisiana,1987,1,3211000.0,12.6,1987-01-01,LA,0.0,7.63,113.6,0.0,
23,maine,1987,1,891000.0,4.9,1987-01-01,ME,7.63,7.63,113.6,-0.2800000000000002,
24,maryland,1987,1,3423000.0,4.5,1987-01-01,MD,7.63,7.63,113.6,-0.2800000000000002,
25,massachusetts,1987,1,4577000.0,3.8,1987-01-01,MA,7.63,7.63,113.6,-0.2800000000000002,
26,michigan,1987,1,6899000.0,8.4,1987-01-01,MI,7.63,7.63,113.6,-0.2800000000000002,
27,minnesota,1987,1,3182000.0,5.3,1987-01-01,MN,7.06,7.63,113.6,-0.2600000000000007,
28,mississippi,1987,1,1873000.0,11.2,1987-01-01,MS,0.0,7.63,113.6,0.0,
29,missouri,1987,1,3847000.0,6.5,1987-01-01,MO,0.0,7.63,113.6,0.0,
30,montana,1987,1,599000.0,7.8,1987-01-01,MT,4.55,7.63,113.6,-0.1699999999999999,
31,nebraska,1987,1,1181000.0,4.5,1987-01-01,NE,3.64,7.63,113.6,-0.1399999999999996,
32,nevada,1987,1,750000.0,6.3,1987-01-01,NV,6.26,7.63,113.6,-0.2300000000000004,
33,new hampshire,1987,1,793000.0,2.2,1987-01-01,NH,7.63,7.63,113.6,-0.2800000000000002,
34,new jersey,1987,1,5981000.0,4.2,1987-01-01,NJ,7.63,7.63,113.6,-0.2800000000000002,
35,new mexico,1987,1,1067000.0,9.4,1987-01-01,NM,6.6,7.63,113.6,-0.2400000000000002,
36,new york,1987,1,13743000.0,5.3,1987-01-01,NY,7.63,7.63,113.6,-0.2800000000000002,
51000,new york city,1987,1,5820400.0,6.3,1987-01-01,,,,,,
37,north carolina,1987,1,4770000.0,5.1,1987-01-01,NC,6.6,7.63,113.6,-0.2400000000000002,
38,north dakota,1987,1,485000.0,5.2,1987-01-01,ND,6.38,7.63,113.6,-0.2300000000000004,
39,ohio,1987,1,8132000.0,8.0,1987-01-01,OH,5.24,7.63,113.6,-0.1899999999999995,
40,oklahoma,1987,1,2413000.0,7.9,1987-01-01,OK,7.06,7.63,113.6,-0.2600000000000007,
41,oregon,1987,1,2071000.0,6.5,1987-01-01,OR,7.06,7.63,113.6,-0.2600000000000007,
42,pennsylvania,1987,1,9273000.0,6.1,1987-01-01,PA,7.63,7.63,113.6,-0.2800000000000002,
44,rhode island,1987,1,759000.0,4.1,1987-01-01,RI,6.6,7.63,113.6,-0.2400000000000002,
45,south carolina,1987,1,2476000.0,6.1,1987-01-01,SC,0.0,7.63,113.6,0.0,
46,south dakota,1987,1,514000.0,4.4,1987-01-01,SD,5.24,7.63,113.6,-0.1899999999999995,
47,tennessee,1987,1,3656000.0,7.5,1987-01-01,TN,0.0,7.63,113.6,0.0,
48,texas,1987,1,11992000.0,9.1,1987-01-01,TX,3.19,7.63,113.6,-0.1099999999999998,
49,utah,1987,1,1083000.0,6.7,1987-01-01,UT,5.69,7.63,113.6,-0.2099999999999999,
50,vermont,1987,1,410000.0,4.2,1987-01-01,VT,7.63,7.63,113.6,-0.2800000000000002,
51,virginia,1987,1,4351000.0,4.8,1987-01-01,VA,6.03,7.63,113.6,-0.2199999999999997,
53,washington,1987,1,3367000.0,8.0,1987-01-01,WA,5.24,7.63,113.6,-0.1899999999999995,
54,west virginia,1987,1,1453000.0,11.5,1987-01-01,WV,6.26,7.63,113.6,-0.2300000000000004,
55,wisconsin,1987,1,3605000.0,6.3,1987-01-01,WI,7.4,7.63,113.6,-0.2699999999999996,
56,wyoming,1987,1,354000.0,9.1,1987-01-01,WY,3.64,7.63,113.6,-0.1399999999999996,
1,alabama,1987,2,3024000.0,9.0,1987-02-01,AL,0.0,7.63,113.6,0.0,
2,alaska,1987,2,347000.0,10.8,1987-02-01,AK,8.77,7.63,113.6,-0.3200000000000003,
4,arizona,1987,2,2481000.0,7.2,1987-02-01,AZ,0.0,7.63,113.6,0.0,
5,arkansas,1987,2,1772000.0,8.4,1987-02-01,AR,6.15,7.63,113.6,-0.2199999999999997,
6,california,1987,2,20350000.0,6.3,1987-02-01,CA,7.63,7.63,113.6,-0.2800000000000002,
37,los angeles county,1987,2,6324900.0,6.4,1987-02-01,,,,,,
8,colorado,1987,2,2430000.0,8.3,1987-02-01,CO,4.33,7.63,113.6,-0.1500000000000003,
9,connecticut,1987,2,2499000.0,3.5,1987-02-01,CT,7.67,7.63,113.6,-0.2800000000000002,
10,delaware,1987,2,486000.0,3.2,1987-02-01,DE,4.55,7.63,113.6,-0.1699999999999999,
11,district of columbia,1987,2,476000.0,7.0,1987-02-01,DC,5.69,7.63,113.6,-0.2099999999999999,
12,florida,1987,2,9330000.0,5.6,1987-02-01,FL,0.0,7.63,113.6,0.0,
13,georgia,1987,2,4515000.0,5.6,1987-02-01,GA,2.85,7.63,113.6,-0.1,
15,hawaii,1987,2,756000.0,4.0,1987-02-01,HI,7.06,7.63,113.6,-0.2600000000000007,
16,idaho,1987,2,710000.0,8.2,1987-02-01,ID,5.24,7.63,113.6,-0.1899999999999995,
17,illinois,1987,2,8719000.0,7.8,1987-02-01,IL,5.24,7.63,113.6,-0.1899999999999995,
18,indiana,1987,2,4144000.0,6.6,1987-02-01,IN,4.55,7.63,113.6,-0.1699999999999999,
19,iowa,1987,2,2137000.0,5.9,1987-02-01,IA,0.0,7.63,113.6,0.0,
20,kansas,1987,2,1826000.0,5.1,1987-02-01,KS,3.64,7.63,113.6,-0.1399999999999996,
21,kentucky,1987,2,2769000.0,9.0,1987-02-01,KY,4.9,7.63,113.6,-0.1699999999999999,
22,louisiana,1987,2,3208000.0,12.5,1987-02-01,LA,0.0,7.63,113.6,0.0,
23,maine,1987,2,892000.0,4.8,1987-02-01,ME,7.63,7.63,113.6,-0.2800000000000002,
24,maryland,1987,2,3427000.0,4.5,1987-02-01,MD,7.63,7.63,113.6,-0.2800000000000002,
25,massachusetts,1987,2,4578000.0,3.7,1987-02-01,MA,7.63,7.63,113.6,-0.2800000000000002,
26,michigan,1987,2,6906000.0,8.4,1987-02-01,MI,7.63,7.63,113.6,-0.2800000000000002,
27,minnesota,1987,2,3185000.0,5.3,1987-02-01,MN,7.06,7.63,113.6,-0.2600000000000007,
28,mississippi,1987,2,1873000.0,11.0,1987-02-01,MS,0.0,7.63,113.6,0.0,
29,missouri,1987,2,3851000.0,6.5,1987-02-01,MO,0.0,7.63,113.6,0.0,
30,montana,1987,2,598000.0,7.7,1987-02-01,MT,4.55,7.63,113.6,-0.1699999999999999,
31,nebraska,1987,2,1181000.0,4.4,1987-02-01,NE,3.64,7.63,113.6,-0.1399999999999996,
32,nevada,1987,2,753000.0,6.3,1987-02-01,NV,6.26,7.63,113.6,-0.2300000000000004,
33,new hampshire,1987,2,795000.0,2.2,1987-02-01,NH,7.63,7.63,113.6,-0.2800000000000002,
34,new jersey,1987,2,5985000.0,4.2,1987-02-01,NJ,7.63,7.63,113.6,-0.2800000000000002,
35,new mexico,1987,2,1068000.0,9.3,1987-02-01,NM,6.6,7.63,113.6,-0.2400000000000002,
36,new york,1987,2,13747000.0,5.2,1987-02-01,NY,7.63,7.63,113.6,-0.2800000000000002,
51000,new york city,1987,2,5822900.0,6.1,1987-02-01,,,,,,
37,north carolina,1987,2,4777000.0,5.0,1987-02-01,NC,6.6,7.63,113.6,-0.2400000000000002,
38,north dakota,1987,2,485000.0,5.1,1987-02-01,ND,6.38,7.63,113.6,-0.2300000000000004,
39,ohio,1987,2,8137000.0,7.8,1987-02-01,OH,5.24,7.63,113.6,-0.1899999999999995,
40,oklahoma,1987,2,2410000.0,7.8,1987-02-01,OK,7.06,7.63,113.6,-0.2600000000000007,
41,oregon,1987,2,2073000.0,6.3,1987-02-01,OR,7.06,7.63,113.6,-0.2600000000000007,
42,pennsylvania,1987,2,9277000.0,6.0,1987-02-01,PA,7.63,7.63,113.6,-0.2800000000000002,
44,rhode island,1987,2,759000.0,4.0,1987-02-01,RI,6.6,7.63,113.6,-0.2400000000000002,
45,south carolina,1987,2,2480000.0,6.1,1987-02-01,SC,0.0,7.63,113.6,0.0,
46,south dakota,1987,2,514000.0,4.4,1987-02-01,SD,5.24,7.63,113.6,-0.1899999999999995,
47,tennessee,1987,2,3660000.0,7.4,1987-02-01,TN,0.0,7.63,113.6,0.0,
48,texas,1987,2,11996000.0,9.0,1987-02-01,TX,3.19,7.63,113.6,-0.1099999999999998,
49,utah,1987,2,1083000.0,6.7,1987-02-01,UT,5.69,7.63,113.6,-0.2099999999999999,
50,vermont,1987,2,411000.0,4.2,1987-02-01,VT,7.63,7.63,113.6,-0.2800000000000002,
51,virginia,1987,2,4359000.0,4.7,1987-02-01,VA,6.03,7.63,113.6,-0.2199999999999997,
53,washington,1987,2,3372000.0,7.9,1987-02-01,WA,5.24,7.63,113.6,-0.1899999999999995,
54,west virginia,1987,2,1452000.0,11.4,1987-02-01,WV,6.26,7.63,113.6,-0.2300000000000004,
55,wisconsin,1987,2,3607000.0,6.2,1987-02-01,WI,7.4,7.63,113.6,-0.2699999999999996,
56,wyoming,1987,2,353000.0,9.0,1987-02-01,WY,3.64,7.63,113.6,-0.1399999999999996,
1,alabama,1987,3,3027000.0,8.8,1987-03-01,AL,0.0,7.63,113.6,0.0,
2,alaska,1987,3,347000.0,10.6,1987-03-01,AK,8.77,7.63,113.6,-0.3200000000000003,
4,arizona,1987,3,2488000.0,7.0,1987-03-01,AZ,0.0,7.63,113.6,0.0,
5,arkansas,1987,3,1773000.0,8.3,1987-03-01,AR,6.15,7.63,113.6,-0.2199999999999997,
6,california,1987,3,20389000.0,6.2,1987-03-01,CA,7.63,7.63,113.6,-0.2800000000000002,
37,los angeles county,1987,3,6333500.0,6.3,1987-03-01,,,,,,
8,colorado,1987,3,2432000.0,8.2,1987-03-01,CO,4.33,7.63,113.6,-0.1500000000000003,
9,connecticut,1987,3,2501000.0,3.4,1987-03-01,CT,7.67,7.63,113.6,-0.2800000000000002,
10,delaware,1987,3,487000.0,3.1,1987-03-01,DE,4.55,7.63,113.6,-0.1699999999999999,
11,district of columbia,1987,3,476000.0,6.8,1987-03-01,DC,5.69,7.63,113.6,-0.2099999999999999,
12,florida,1987,3,9352000.0,5.6,1987-03-01,FL,0.0,7.63,113.6,0.0,
13,georgia,1987,3,4524000.0,5.5,1987-03-01,GA,2.85,7.63,113.6,-0.1,
15,hawaii,1987,3,757000.0,3.9,1987-03-01,HI,7.06,7.63,113.6,-0.2600000000000007,
16,idaho,1987,3,710000.0,8.1,1987-03-01,ID,5.24,7.63,113.6,-0.1899999999999995,
17,illinois,1987,3,8724000.0,7.8,1987-03-01,IL,5.24,7.63,113.6,-0.1899999999999995,
18,indiana,1987,3,4147000.0,6.5,1987-03-01,IN,4.55,7.63,113.6,-0.1699999999999999,
19,iowa,1987,3,2137000.0,5.9,1987-03-01,IA,0.0,7.63,113.6,0.0,
20,kansas,1987,3,1827000.0,5.0,1987-03-01,KS,3.64,7.63,113.6,-0.1399999999999996,
21,kentucky,1987,3,2770000.0,8.8,1987-03-01,KY,4.9,7.63,113.6,-0.1699999999999999,
22,louisiana,1987,3,3206000.0,12.3,1987-03-01,LA,0.0,7.63,113.6,0.0,
23,maine,1987,3,893000.0,4.6,1987-03-01,ME,7.63,7.63,113.6,-0.2800000000000002,
24,maryland,1987,3,3432000.0,4.4,1987-03-01,MD,7.63,7.63,113.6,-0.2800000000000002,
25,massachusetts,1987,3,4580000.0,3.6,1987-03-01,MA,7.63,7.63,113.6,-0.2800000000000002,
26,michigan,1987,3,6913000.0,8.4,1987-03-01,MI,7.63,7.63,113.6,-0.2800000000000002,
27,minnesota,1987,3,3187000.0,5.3,1987-03-01,MN,7.06,7.63,113.6,-0.2600000000000007,
28,mississippi,1987,3,1874000.0,10.8,1987-03-01,MS,0.0,7.63,113.6,0.0,
29,missouri,1987,3,3855000.0,6.5,1987-03-01,MO,0.0,7.63,113.6,0.0,
30,montana,1987,3,598000.0,7.6,1987-03-01,MT,4.55,7.63,113.6,-0.1699999999999999,
31,nebraska,1987,3,1181000.0,4.4,1987-03-01,NE,3.64,7.63,113.6,-0.1399999999999996,
32,nevada,1987,3,755000.0,6.3,1987-03-01,NV,6.26,7.63,113.6,-0.2300000000000004,
33,new hampshire,1987,3,797000.0,2.1,1987-03-01,NH,7.63,7.63,113.6,-0.2800000000000002,
34,new jersey,1987,3,5989000.0,4.1,1987-03-01,NJ,7.63,7.63,113.6,-0.2800000000000002,
35,new mexico,1987,3,1069000.0,9.2,1987-03-01,NM,6.6,7.63,113.6,-0.2400000000000002,
36,new york,1987,3,13751000.0,5.1,1987-03-01,NY,7.63,7.63,113.6,-0.2800000000000002,
51000,new york city,1987,3,5825300.0,5.9,1987-03-01,,,,,,
37,north carolina,1987,3,4783000.0,4.9,1987-03-01,NC,6.6,7.63,113.6,-0.2400000000000002,
38,north dakota,1987,3,484000.0,5.1,1987-03-01,ND,6.38,7.63,113.6,-0.2300000000000004,
39,ohio,1987,3,8143000.0,7.7,1987-03-01,OH,5.24,7.63,113.6,-0.1899999999999995,
40,oklahoma,1987,3,2408000.0,7.6,1987-03-01,OK,7.06,7.63,113.6,-0.2600000000000007,
41,oregon,1987,3,2075000.0,6.2,1987-03-01,OR,7.06,7.63,113.6,-0.2600000000000007,
42,pennsylvania,1987,3,9282000.0,5.9,1987-03-01,PA,7.63,7.63,113.6,-0.2800000000000002,
44,rhode island,1987,3,760000.0,4.0,1987-03-01,RI,6.6,7.63,113.6,-0.2400000000000002,
45,south carolina,1987,3,2483000.0,6.0,1987-03-01,SC,0.0,7.63,113.6,0.0,
46,south dakota,1987,3,514000.0,4.4,1987-03-01,SD,5.24,7.63,113.6,-0.1899999999999995,
47,tennessee,1987,3,3665000.0,7.3,1987-03-01,TN,0.0,7.63,113.6,0.0,
48,texas,1987,3,12001000.0,8.8,1987-03-01,TX,3.19,7.63,113.6,-0.1099999999999998,
49,utah,1987,3,1084000.0,6.7,1987-03-01,UT,5.69,7.63,113.6,-0.2099999999999999,
50,vermont,1987,3,411000.0,4.1,1987-03-01,VT,7.63,7.63,113.6,-0.2800000000000002,
51,virginia,1987,3,4367000.0,4.6,1987-03-01,VA,6.03,7.63,113.6,-0.2199999999999997,
53,washington,1987,3,3378000.0,7.7,1987-03-01,WA,5.24,7.63,113.6,-0.1899999999999995,
54,west virginia,1987,3,1452000.0,11.3,1987-03-01,WV,6.26,7.63,113.6,-0.2300000000000004,
55,wisconsin,1987,3,3609000.0,6.1,1987-03-01,WI,7.4,7.63,113.6,-0.2699999999999996,
56,wyoming,1987,3,352000.0,8.8,1987-03-01,WY,3.64,7.63,113.6,-0.1399999999999996,
1,alabama,1987,4,3030000.0,8.5,1987-04-01,AL,0.0,7.63,113.6,0.0,
2,alaska,1987,4,346000.0,10.5,1987-04-01,AK,8.77,7.63,113.6,-0.3200000000000003,
4,arizona,1987,4,2496000.0,6.8,1987-04-01,AZ,0.0,7.63,113.6,0.0,
5,arkansas,1987,4,1775000.0,8.2,1987-04-01,AR,6.15,7.63,113.6,-0.2199999999999997,
6,california,1987,4,20429000.0,6.0,1987-04-01,CA,7.63,7.63,113.6,-0.2800000000000002,
37,los angeles county,1987,4,6342100.0,6.2,1987-04-01,,,,,,
8,colorado,1987,4,2434000.0,8.0,1987-04-01,CO,4.33,7.63,113.6,-0.1500000000000003,
9,connecticut,1987,4,2502000.0,3.3,1987-04-01,CT,7.67,7.63,113.6,-0.2800000000000002,
10,delaware,1987,4,488000.0,3.1,1987-04-01,DE,4.55,7.63,113.6,-0.1699999999999999,
11,district of columbia,1987,4,475000.0,6.5,1987-04-01,DC,5.69,7.63,113.6,-0.2099999999999999,
12,florida,1987,4,9375000.0,5.5,1987-04-01,FL,0.0,7.63,113.6,0.0,
13,georgia,1987,4,4533000.0,5.4,1987-04-01,GA,2.85,7.63,113.6,-0.1,
15,hawaii,1987,4,759000.0,3.9,1987-04-01,HI,7.06,7.63,113.6,-0.2600000000000007,
16,idaho,1987,4,710000.0,8.0,1987-04-01,ID,5.24,7.63,113.6,-0.1899999999999995,
17,illinois,1987,4,8729000.0,7.8,1987-04-01,IL,5.24,7.63,113.6,-0.1899999999999995,
18,indiana,1987,4,4151000.0,6.4,1987-04-01,IN,4.55,7.63,113.6,-0.1699999999999999,
19,iowa,1987,4,2137000.0,5.8,1987-04-01,IA,0.0,7.63,113.6,0.0,
20,kansas,1987,4,1829000.0,5.0,1987-04-01,KS,3.64,7.63,113.6,-0.1399999999999996,
21,kentucky,1987,4,2772000.0,8.6,1987-04-01,KY,4.9,7.63,113.6,-0.1699999999999999,
22,louisiana,1987,4,3203000.0,12.1,1987-04-01,LA,0.0,7.63,113.6,0.0,
23,maine,1987,4,894000.0,4.5,1987-04-01,ME,7.63,7.63,113.6,-0.2800000000000002,
24,maryland,1987,4,3437000.0,4.3,1987-04-01,MD,7.63,7.63,113.6,-0.2800000000000002,
25,massachusetts,1987,4,4582000.0,3.5,1987-04-01,MA,7.63,7.63,113.6,-0.2800000000000002,
26,michigan,1987,4,6920000.0,8.5,1987-04-01,MI,7.63,7.63,113.6,-0.2800000000000002,
27,minnesota,1987,4,3190000.0,5.2,1987-04-01,MN,7.06,7.63,113.6,-0.2600000000000007,
28,mississippi,1987,4,1875000.0,10.5,1987-04-01,MS,0.0,7.63,113.6,0.0,
29,missouri,1987,4,3859000.0,6.5,1987-04-01,MO,0.0,7.63,113.6,0.0,
30,montana,1987,4,598000.0,7.5,1987-04-01,MT,4.55,7.63,113.6,-0.1699999999999999,
31,nebraska,1987,4,1181000.0,4.3,1987-04-01,NE,3.64,7.63,113.6,-0.1399999999999996,
32,nevada,1987,4,758000.0,6.3,1987-04-01,NV,6.26,7.63,113.6,-0.2300000000000004,
33,new hampshire,1987,4,799000.0,2.1,1987-04-01,NH,7.63,7.63,113.6,-0.2800000000000002,
34,new jersey,1987,4,5994000.0,4.1,1987-04-01,NJ,7.63,7.63,113.6,-0.2800000000000002,
35,new mexico,1987,4,1070000.0,9.1,1987-04-01,NM,6.6,7.63,113.6,-0.2400000000000002,
36,new york,1987,4,13756000.0,4.9,1987-04-01,NY,7.63,7.63,113.6,-0.2800000000000002,
51000,new york city,1987,4,5827800.0,5.7,1987-04-01,,,,,,
37,north carolina,1987,4,4790000.0,4.8,1987-04-01,NC,6.6,7.63,113.6,-0.2400000000000002,
38,north dakota,1987,4,484000.0,5.0,1987-04-01,ND,6.38,7.63,113.6,-0.2300000000000004,
39,ohio,1987,4,8148000.0,7.5,1987-04-01,OH,5.24,7.63,113.6,-0.1899999999999995,
40,oklahoma,1987,4,2406000.0,7.5,1987-04-01,OK,7.06,7.63,113.6,-0.2600000000000007,
41,oregon,1987,4,2078000.0,6.1,1987-04-01,OR,7.06,7.63,113.6,-0.2600000000000007,
42,pennsylvania,1987,4,9287000.0,5.8,1987-04-01,PA,7.63,7.63,113.6,-0.2800000000000002,
44,rhode island,1987,4,761000.0,3.9,1987-04-01,RI,6.6,7.63,113.6,-0.2400000000000002,
45,south carolina,1987,4,2487000.0,5.9,1987-04-01,SC,0.0,7.63,113.6,0.0,
46,south dakota,1987,4,514000.0,4.3,1987-04-01,SD,5.24,7.63,113.6,-0.1899999999999995,
47,tennessee,1987,4,3670000.0,7.1,1987-04-01,TN,0.0,7.63,113.6,0.0,
48,texas,1987,4,12006000.0,8.7,1987-04-01,TX,3.19,7.63,113.6,-0.1099999999999998,
49,utah,1987,4,1085000.0,6.6,1987-04-01,UT,5.69,7.63,113.6,-0.2099999999999999,
50,vermont,1987,4,412000.0,4.0,1987-04-01,VT,7.63,7.63,113.6,-0.2800000000000002,
51,virginia,1987,4,4376000.0,4.4,1987-04-01,VA,6.03,7.63,113.6,-0.2199999999999997,
53,washington,1987,4,3383000.0,7.5,1987-04-01,WA,5.24,7.63,113.6,-0.1899999999999995,
54,west virginia,1987,4,1451000.0,11.2,1987-04-01,WV,6.26,7.63,113.6,-0.2300000000000004,
55,wisconsin,1987,4,3611000.0,6.0,1987-04-01,WI,7.4,7.63,113.6,-0.2699999999999996,
56,wyoming,1987,4,351000.0,8.6,1987-04-01,WY,3.64,7.63,113.6,-0.1399999999999996,
1,alabama,1987,5,3033000.0,8.3,1987-05-01,AL,0.0,7.63,113.6,0.0,
2,alaska,1987,5,345000.0,10.3,1987-05-01,AK,8.77,7.63,113.6,-0.3200000000000003,
4,arizona,1987,5,2503000.0,6.5,1987-05-01,AZ,0.0,7.63,113.6,0.0,
5,arkansas,1987,5,1776000.0,8.2,1987-05-01,AR,6.15,7.63,113.6,-0.2199999999999997,
6,california,1987,5,20468000.0,5.9,1987-05-01,CA,7.63,7.63,113.6,-0.2800000000000002,
37,los angeles county,1987,5,6350700.0,6.0,1987-05-01,,,,,,
8,colorado,1987,5,2436000.0,7.8,1987-05-01,CO,4.33,7.63,113.6,-0.1500000000000003,
9,connecticut,1987,5,2504000.0,3.2,1987-05-01,CT,7.67,7.63,113.6,-0.2800000000000002,
10,delaware,1987,5,489000.0,3.0,1987-05-01,DE,4.55,7.63,113.6,-0.1699999999999999,
11,district of columbia,1987,5,475000.0,6.4,1987-05-01,DC,5.69,7.63,113.6,-0.2099999999999999,
12,florida,1987,5,9397000.0,5.4,1987-05-01,FL,0.0,7.63,113.6,0.0,
13,georgia,1987,5,4543000.0,5.4,1987-05-01,GA,2.85,7.63,113.6,-0.1,
15,hawaii,1987,5,760000.0,3.8,1987-05-01,HI,7.06,7.63,113.6,-0.2600000000000007,
16,idaho,1987,5,711000.0,7.8,1987-05-01,ID,5.24,7.63,113.6,-0.1899999999999995,
17,illinois,1987,5,8735000.0,7.7,1987-05-01,IL,5.24,7.63,113.6,-0.1899999999999995,
18,indiana,1987,5,4154000.0,6.4,1987-05-01,IN,4.55,7.63,113.6,-0.1699999999999999,
19,iowa,1987,5,2137000.0,5.7,1987-05-01,IA,0.0,7.63,113.6,0.0,
20,kansas,1987,5,1830000.0,4.9,1987-05-01,KS,3.64,7.63,113.6,-0.1399999999999996,
21,kentucky,1987,5,2773000.0,8.4,1987-05-01,KY,4.9,7.63,113.6,-0.1699999999999999,
22,louisiana,1987,5,3200000.0,11.9,1987-05-01,LA,0.0,7.63,113.6,0.0,
23,maine,1987,5,896000.0,4.4,1987-05-01,ME,7.63,7.63,113.6,-0.2800000000000002,
24,maryland,1987,5,3442000.0,4.3,1987-05-01,MD,7.63,7.63,113.6,-0.2800000000000002,
25,massachusetts,1987,5,4584000.0,3.4,1987-05-01,MA,7.63,7.63,113.6,-0.2800000000000002,
26,michigan,1987,5,6926000.0,8.5,1987-05-01,MI,7.63,7.63,113.6,-0.2800000000000002,
27,minnesota,1987,5,3193000.0,5.2,1987-05-01,MN,7.06,7.63,113.6,-0.2600000000000007,
28,mississippi,1987,5,1876000.0,10.2,1987-05-01,MS,0.0,7.63,113.6,0.0,
29,missouri,1987,5,3862000.0,6.5,1987-05-01,MO,0.0,7.63,113.6,0.0,
30,montana,1987,5,598000.0,7.5,1987-05-01,MT,4.55,7.63,113.6,-0.1699999999999999,
31,nebraska,1987,5,1181000.0,4.3,1987-05-01,NE,3.64,7.63,113.6,-0.1399999999999996,
32,nevada,1987,5,760000.0,6.3,1987-05-01,NV,6.26,7.63,113.6,-0.2300000000000004,
33,new hampshire,1987,5,801000.0,2.1,1987-05-01,NH,7.63,7.63,113.6,-0.2800000000000002,
34,new jersey,1987,5,5998000.0,4.1,1987-05-01,NJ,7.63,7.63,113.6,-0.2800000000000002,
35,new mexico,1987,5,1072000.0,9.0,1987-05-01,NM,6.6,7.63,113.6,-0.2400000000000002,
36,new york,1987,5,13760000.0,4.8,1987-05-01,NY,7.63,7.63,113.6,-0.2800000000000002,
51000,new york city,1987,5,5830200.0,5.6,1987-05-01,,,,,,
37,north carolina,1987,5,4797000.0,4.7,1987-05-01,NC,6.6,7.63,113.6,-0.2400000000000002,
38,north dakota,1987,5,484000.0,4.9,1987-05-01,ND,6.38,7.63,113.6,-0.2300000000000004,
39,ohio,1987,5,8154000.0,7.4,1987-05-01,OH,5.24,7.63,113.6,-0.1899999999999995,
40,oklahoma,1987,5,2404000.0,7.3,1987-05-01,OK,7.06,7.63,113.6,-0.2600000000000007,
41,oregon,1987,5,2080000.0,6.0,1987-05-01,OR,7.06,7.63,113.6,-0.2600000000000007,
42,pennsylvania,1987,5,9292000.0,5.8,1987-05-01,PA,7.63,7.63,113.6,-0.2800000000000002,
