county_fips,year,d_votes,r_votes
30109,2000,23.35907335907336,71.23552123552123
30109,2004,25.71428571428571,72.67857142857143
30109,2008,25.932504440497333,67.31793960923623
30109,2012,18.014705882352942,77.38970588235294
30109,2016,10.166358595194085,85.58225508317929
30109,2020,12.876254180602006,86.2876254180602
30111,2000,35.426703073096924,58.99580862275866
30111,2004,36.38777419062849,61.706846091180644
30111,2008,45.48849228322756,51.79963368403118
30111,2012,38.37254930457657,58.860290377432534
30111,2016,32.08166927128552,59.21166869248133
30111,2020,36.60061321148638,60.57193304780425
31001,2000,29.63498954815887,65.62148255346519
31001,2004,28.53379497215114,69.49420442571127
31001,2008,35.46555639666919,62.46782740348221
31001,2012,32.05998421468035,65.6353591160221
31001,2016,24.43572855768519,68.72641160364094
31001,2020,28.852212025749896,69.0658813861115
31003,2000,20.13064133016627,76.06888361045131
31003,2004,17.90303738317757,80.63668224299066
31003,2008,23.767660910518053,74.81946624803768
31003,2012,17.667079207920793,80.32178217821783
31003,2016,11.673270344407193,83.26729655592807
31003,2020,12.615126988557074,86.32430923806865
31005,2000,9.558823529411764,86.39705882352942
31005,2004,9.022556390977442,90.22556390977444
31005,2008,14.82889733840304,82.50950570342205
31005,2012,11.450381679389313,86.64122137404581
31005,2016,6.227106227106227,89.37728937728939
31005,2020,7.394366197183098,91.54929577464789
31007,2000,14.06926406926407,84.4155844155844
31007,2004,12.814645308924485,86.72768878718536
31007,2008,14.903846153846153,83.65384615384616
31007,2012,13.381995133819952,84.18491484184915
31007,2016,4.72636815920398,88.80597014925374
31007,2020,10.487804878048781,88.29268292682927
31009,2000,12.320916905444127,85.67335243553008
31009,2004,11.209439528023598,88.79056047197639
31009,2008,13.60759493670886,84.17721518987342
31009,2012,9.570957095709572,88.44884488448845
31009,2016,9.46372239747634,87.06624605678233
31009,2020,11.041009463722396,88.32807570977917
31011,2000,20.090845562543674,76.72955974842768
31011,2004,18.860103626943005,79.75820379965458
31011,2008,26.16361071932299,72.00282087447108
31011,2012,21.917320028510336,76.19387027797576
31011,2016,14.251290877796901,79.1394148020654
31011,2020,15.511345974510412,82.46813801678583
31013,2000,31.715464727844374,63.03792493613677
31013,2004,32.162267080745345,65.91614906832298
31013,2008,37.87909218718618,58.88732677244427
31013,2012,35.96174282678002,60.977683315621675
31013,2016,19.597887896019497,73.4565393988627
31013,2020,20.285659139162323,77.24377533294731
31015,2000,21.336553945249598,74.9597423510467
31015,2004,19.860627177700348,79.35540069686411
31015,2008,22.52252252252252,75.58558558558559
31015,2012,17.553688141923434,81.5126050420168
31015,2016,11.072664359861593,85.03460207612457
31015,2020,11.70858629661752,87.5975715524718
31017,2000,14.84560570071259,81.65083135391924
